symbol	file	line	consumer_type	text
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2143	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2154	unknown_or_support	"action": "drop_selected_moves_until_reinstated",
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2156	unknown_or_support	"trigger": "authority_budget_gate",
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2157	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate.authority_lifecycle",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2208	unknown_or_support	"condition": "CANARY authority with selected_moves <= 2",
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2209	unknown_or_support	"decision": "allow_within_authority_budget",
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2210	unknown_or_support	"action": "continue_existing_restore_barrier_snapshot_and_apply_path",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2212	unknown_or_support	"trigger": "planner_selected_moves_ready",
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2213	unknown_or_support	"written_evidence": "plan.safety.authority_budget_gate",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2215	unknown_or_support	"selected_moves_above_authority_budget",
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2216	unknown_or_support	"apply_above_authority_budget"
dynamic_blast_radius	vless_service_failure_evidence/phase9_governed_apply_verify.json	2221	unknown_or_support	"dynamic_blast_radius": {
authority_budget	vless_service_failure_evidence/phase9_governed_apply_verify.json	2226	unknown_or_support	"selected_after_authority_budget_count": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2227	unknown_or_support	"requested_max_selected_moves": 2,
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2286	unknown_or_support	"restore_barrier": {
failover_quarantine	vless_service_failure_evidence/phase9_governed_apply_verify.json	2293	unknown_or_support	"failover_quarantine": false,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2296	unknown_or_support	"clearance_max_selected_moves": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2298	unknown_or_support	"approved_selected_moves_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
operation_id	vless_service_failure_evidence/phase9_governed_apply_verify.json	2303	unknown_or_support	"operation_id": "govexec_139b58b73371f9e519c3db07",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2309	unknown_or_support	"clearance_expected_selected_moves": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2335	unknown_or_support	"clearance_selected_moves_before_guard": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2336	unknown_or_support	"clearance_selected_moves_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2339	unknown_or_support	"clearance_generation_reason": "restore_barrier_clearance_generation_match_source_bundle_lease",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2342	unknown_or_support	"current_selected_moves_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2343	unknown_or_support	"current_selected_moves_count": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2344	unknown_or_support	"approved_selected_moves_count": 2,
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2350	unknown_or_support	"reason": "restore_barrier_source_bundle_lease_service_matrix_only",
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2372	unknown_or_support	"clearance_guard_reason": "restore_barrier_clearance_budget_and_generation_ok"
decisions	vless_service_failure_evidence/phase9_governed_apply_verify.json	2590	unknown_or_support	"decisions": "7b02f78ff0a390cb0a0d902f908362d73470fe45e9d95a146d270787da57c247",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2605	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2626	unknown_or_support	"max_selected_moves": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2627	unknown_or_support	"clearance_max_selected_moves": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2726	unknown_or_support	"selected_moves_before_gate": 2,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2727	unknown_or_support	"selected_moves_suppressed": false,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2733	unknown_or_support	"selected_moves_after_gate": 2
selected_move_hash	vless_service_failure_evidence/phase9_governed_apply_verify.json	2740	unknown_or_support	"selected_move_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
selected_move_count	vless_service_failure_evidence/phase9_governed_apply_verify.json	2741	unknown_or_support	"selected_move_count": 2,
decisions	vless_service_failure_evidence/phase9_governed_apply_verify.json	2847	unknown_or_support	"decisions": "7b02f78ff0a390cb0a0d902f908362d73470fe45e9d95a146d270787da57c247",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2894	unknown_or_support	"trigger": "planner_selected_moves_ready",
restore_barrier	vless_service_failure_evidence/phase9_governed_apply_verify.json	2903	unknown_or_support	"restore_barrier_owner": "admin_core/operator_execution.py",
candidate_moves_total	vless_service_failure_evidence/phase9_governed_apply_verify.json	2931	unknown_or_support	"candidate_moves_total": 14,
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	2932	unknown_or_support	"selected_moves": 2,
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	3023	unknown_or_support	"current_egress": {
decisions	vless_service_failure_evidence/phase9_governed_apply_verify.json	3049	unknown_or_support	"decisions": [
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	3061	unknown_or_support	"current_egress": "vless",
recommended_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	3062	unknown_or_support	"recommended_egress": "vless",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	3064	unknown_or_support	"move_type": "none",
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	3271	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	3341	unknown_or_support	"move_type": "failover"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	3346	unknown_or_support	"move_type": "failover"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	3556	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	3813	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	4082	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	4353	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	4626	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	4874	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	4966	unknown_or_support	"move_type": "none",
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	5032	unknown_or_support	"current_egress": "awg3",
recommended_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	5033	unknown_or_support	"recommended_egress": "vless",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	5035	unknown_or_support	"move_type": "failover",
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	5037	unknown_or_support	"current_egress_not_eligible"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	5242	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	5312	unknown_or_support	"move_type": "failover"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	5317	unknown_or_support	"move_type": "failover"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	5527	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	5784	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	6053	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	6324	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	6597	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	6845	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	6937	unknown_or_support	"move_type": "failover",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	6985	unknown_or_support	"move_type": "failover"
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	7012	unknown_or_support	"current_egress": "awg3",
recommended_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	7013	unknown_or_support	"recommended_egress": "vless",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	7015	unknown_or_support	"move_type": "failover",
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	7017	unknown_or_support	"current_egress_not_eligible"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	7222	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	7292	unknown_or_support	"move_type": "failover"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	7297	unknown_or_support	"move_type": "failover"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	7507	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	7764	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	8033	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	8304	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	8577	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	8825	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	8917	unknown_or_support	"move_type": "failover",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	8965	unknown_or_support	"move_type": "failover"
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	8992	unknown_or_support	"current_egress": "amneziawg-exec-20260528-10-8-1-14",
recommended_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	8993	unknown_or_support	"recommended_egress": "vless",
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	8995	unknown_or_support	"move_type": "failover",
current_egress	vless_service_failure_evidence/phase9_governed_apply_verify.json	8997	unknown_or_support	"current_egress_not_eligible"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	9202	unknown_or_support	"selected_moves_write_authority": "none"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	9272	unknown_or_support	"move_type": "failover"
move_type	vless_service_failure_evidence/phase9_governed_apply_verify.json	9277	unknown_or_support	"move_type": "failover"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	9487	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	9744	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	vless_service_failure_evidence/phase9_governed_apply_verify.json	10013	unknown_or_support	"selected_moves_write_authority": "none"
